point_id,rot_x,rot_y,rot_z,optimal_thresholds,optimal_lod
108,15.0,135.0,0.0,0.121638;0.044206;0.011020;0.000445,3
108,15.0,180.0,0.0,0.121638;0.044206;0.011020;0.000445,3
108,15.0,225.0,0.0,0.121638;0.044206;0.011020;0.000445,3
108,15.0,270.0,0.0,0.304096;0.110515;0.027550;0.001113,0
108,15.0,315.0,0.0,0.304096;0.110515;0.027550;0.001113,0
109,-15.0,0.0,0.0,0.304096;0.110515;0.027550;0.001113,0
109,-15.0,45.0,0.0,0.304096;0.110515;0.027550;0.001113,0
109,-15.0,90.0,0.0,0.121638;0.044206;0.011020;0.000445,3
109,-15.0,135.0,0.0,0.121638;0.044206;0.011020;0.000445,3
109,-15.0,180.0,0.0,0.121638;0.044206;0.011020;0.000445,3
109,-15.0,225.0,0.0,0.304096;0.110515;0.027550;0.001113,0
109,-15.0,270.0,0.0,0.304096;0.110515;0.027550;0.001113,0
109,-15.0,315.0,0.0,0.304096;0.110515;0.027550;0.001113,0
109,0.0,0.0,0.0,0.304096;0.110515;0.027550;0.001113,0
109,0.0,45.0,0.0,0.121638;0.044206;0.011020;0.000445,3
109,0.0,90.0,0.0,0.121638;0.044206;0.011020;0.000445,3
109,0.0,135.0,0.0,0.121638;0.044206;0.011020;0.000445,3
109,0.0,180.0,0.0,0.121638;0.044206;0.011020;0.000445,3
109,0.0,225.0,0.0,0.243277;0.088412;0.022040;0.000891,1
109,0.0,270.0,0.0,0.304096;0.110515;0.027550;0.001113,0
109,0.0,315.0,0.0,0.304096;0.110515;0.027550;0.001113,0
109,15.0,0.0,0.0,0.243277;0.088412;0.022040;0.000891,1
109,15.0,45.0,0.0,0.121638;0.044206;0.011020;0.000445,3
109,15.0,90.0,0.0,0.121638;0.044206;0.011020;0.000445,3
109,15.0,135.0,0.0,0.121638;0.044206;0.011020;0.000445,3
109,15.0,180.0,0.0,0.121638;0.044206;0.011020;0.000445,3
109,15.0,225.0,0.0,0.121638;0.044206;0.011020;0.000445,3
109,15.0,270.0,0.0,0.304096;0.110515;0.027550;0.001113,0
109,15.0,315.0,0.0,0.304096;0.110515;0.027550;0.001113,0
110,-15.0,0.0,0.0,0.304096;0.110515;0.027550;0.001113,0
110,-15.0,45.0,0.0,0.304096;0.110515;0.027550;0.001113,0
110,-15.0,90.0,0.0,0.182458;0.066309;0.016530;0.000668,2
110,-15.0,135.0,0.0,0.121638;0.044206;0.011020;0.000445,3
110,-15.0,180.0,0.0,0.182458;0.066309;0.016530;0.000668,2
110,-15.0,225.0,0.0,0.243277;0.088412;0.022040;0.000891,1
110,-15.0,270.0,0.0,0.304096;0.110515;0.027550;0.001113,0
110,-15.0,315.0,0.0,0.304096;0.110515;0.027550;0.001113,0
110,0.0,0.0,0.0,0.304096;0.110515;0.027550;0.001113,0
110,0.0,45.0,0.0,0.182458;0.066309;0.016530;0.000668,2
110,0.0,90.0,0.0,0.121638;0.044206;0.011020;0.000445,3
110,0.0,135.0,0.0,0.121638;0.044206;0.011020;0.000445,3
110,0.0,180.0,0.0,0.121638;0.044206;0.011020;0.000445,3
110,0.0,225.0,0.0,0.243277;0.088412;0.022040;0.000891,1
110,0.0,270.0,0.0,0.304096;0.110515;0.027550;0.001113,0
110,0.0,315.0,0.0,0.304096;0.110515;0.027550;0.001113,0
110,15.0,0.0,0.0,0.304096;0.110515;0.027550;0.001113,0
110,15.0,45.0,0.0,0.243277;0.088412;0.022040;0.000891,1
110,15.0,90.0,0.0,0.121638;0.044206;0.011020;0.000445,3
110,15.0,135.0,0.0,0.182458;0.066309;0.016530;0.000668,2
110,15.0,180.0,0.0,0.121638;0.044206;0.011020;0.000445,3
110,15.0,225.0,0.0,0.182458;0.066309;0.016530;0.000668,2
110,15.0,270.0,0.0,0.304096;0.110515;0.027550;0.001113,0
110,15.0,315.0,0.0,0.304096;0.110515;0.027550;0.001113,0
111,-15.0,0.0,0.0,0.304096;0.110515;0.027550;0.001113,0
111,-15.0,45.0,0.0,0.304096;0.110515;0.027550;0.001113,0
111,-15.0,90.0,0.0,0.121638;0.044206;0.011020;0.000445,3
111,-15.0,135.0,0.0,0.121638;0.044206;0.011020;0.000445,3
111,-15.0,180.0,0.0,0.121638;0.044206;0.011020;0.000445,3
111,-15.0,225.0,0.0,0.304096;0.110515;0.027550;0.001113,0
111,-15.0,270.0,0.0,0.304096;0.110515;0.027550;0.001113,0
111,-15.0,315.0,0.0,0.304096;0.110515;0.027550;0.001113,0
111,0.0,0.0,0.0,0.304096;0.110515;0.027550;0.001113,0
111,0.0,45.0,0.0,0.121638;0.044206;0.011020;0.000445,3
111,0.0,90.0,0.0,0.121638;0.044206;0.011020;0.000445,3
111,0.0,135.0,0.0,0.121638;0.044206;0.011020;0.000445,3
111,0.0,180.0,0.0,0.121638;0.044206;0.011020;0.000445,3
111,0.0,225.0,0.0,0.243277;0.088412;0.022040;0.000891,1
111,0.0,270.0,0.0,0.304096;0.110515;0.027550;0.001113,0
111,0.0,315.0,0.0,0.304096;0.110515;0.027550;0.001113,0
111,15.0,0.0,0.0,0.304096;0.110515;0.027550;0.001113,0
111,15.0,45.0,0.0,0.243277;0.088412;0.022040;0.000891,1
111,15.0,90.0,0.0,0.121638;0.044206;0.011020;0.000445,3
111,15.0,135.0,0.0,0.121638;0.044206;0.011020;0.000445,3
111,15.0,180.0,0.0,0.121638;0.044206;0.011020;0.000445,3
111,15.0,225.0,0.0,0.121638;0.044206;0.011020;0.000445,3
111,15.0,270.0,0.0,0.304096;0.110515;0.027550;0.001113,0
111,15.0,315.0,0.0,0.304096;0.110515;0.027550;0.001113,0
112,-15.0,0.0,0.0,0.304096;0.110515;0.027550;0.001113,0
112,-15.0,45.0,0.0,0.243277;0.088412;0.022040;0.000891,1
112,-15.0,90.0,0.0,0.121638;0.044206;0.011020;0.000445,3
112,-15.0,135.0,0.0,0.121638;0.044206;0.011020;0.000445,3
112,-15.0,180.0,0.0,0.121638;0.044206;0.011020;0.000445,3
112,-15.0,225.0,0.0,0.243277;0.088412;0.022040;0.000891,1
112,-15.0,270.0,0.0,0.304096;0.110515;0.027550;0.001113,0
112,-15.0,315.0,0.0,0.304096;0.110515;0.027550;0.001113,0
112,0.0,0.0,0.0,0.304096;0.110515;0.027550;0.001113,0
112,0.0,45.0,0.0,0.182458;0.066309;0.016530;0.000668,2
112,0.0,90.0,0.0,0.121638;0.044206;0.011020;0.000445,3
112,0.0,135.0,0.0,0.121638;0.044206;0.011020;0.000445,3
112,0.0,180.0,0.0,0.121638;0.044206;0.011020;0.000445,3
112,0.0,225.0,0.0,0.243277;0.088412;0.022040;0.000891,1
112,0.0,270.0,0.0,0.304096;0.110515;0.027550;0.001113,0
112,0.0,315.0,0.0,0.304096;0.110515;0.027550;0.001113,0
112,15.0,0.0,0.0,0.304096;0.110515;0.027550;0.001113,0
112,15.0,45.0,0.0,0.243277;0.088412;0.022040;0.000891,1
112,15.0,90.0,0.0,0.121638;0.044206;0.011020;0.000445,3
112,15.0,135.0,0.0,0.121638;0.044206;0.011020;0.000445,3
112,15.0,180.0,0.0,0.121638;0.044206;0.011020;0.000445,3
112,15.0,225.0,0.0,0.243277;0.088412;0.022040;0.000891,1
112,15.0,270.0,0.0,0.304096;0.110515;0.027550;0.001113,0
112,15.0,315.0,0.0,0.304096;0.110515;0.027550;0.001113,0
113,-15.0,0.0,0.0,0.304096;0.110515;0.027550;0.001113,0
113,-15.0,45.0,0.0,0.304096;0.110515;0.027550;0.001113,0
113,-15.0,90.0,0.0,0.121638;0.044206;0.011020;0.000445,3
113,-15.0,135.0,0.0,0.121638;0.044206;0.011020;0.000445,3
113,-15.0,180.0,0.0,0.121638;0.044206;0.011020;0.000445,3
113,-15.0,225.0,0.0,0.121638;0.044206;0.011020;0.000445,3
113,-15.0,270.0,0.0,0.304096;0.110515;0.027550;0.001113,0
113,-15.0,315.0,0.0,0.304096;0.110515;0.027550;0.001113,0
113,0.0,0.0,0.0,0.304096;0.110515;0.027550;0.001113,0
113,0.0,45.0,0.0,0.121638;0.044206;0.011020;0.000445,3
113,0.0,90.0,0.0,0.121638;0.044206;0.011020;0.000445,3
113,0.0,135.0,0.0,0.121638;0.044206;0.011020;0.000445,3
113,0.0,180.0,0.0,0.121638;0.044206;0.011020;0.000445,3
113,0.0,225.0,0.0,0.182458;0.066309;0.016530;0.000668,2
113,0.0,270.0,0.0,0.304096;0.110515;0.027550;0.001113,0
113,0.0,315.0,0.0,0.304096;0.110515;0.027550;0.001113,0
113,15.0,0.0,0.0,0.304096;0.110515;0.027550;0.001113,0
113,15.0,45.0,0.0,0.182458;0.066309;0.016530;0.000668,2
113,15.0,90.0,0.0,0.121638;0.044206;0.011020;0.000445,3
113,15.0,135.0,0.0,0.121638;0.044206;0.011020;0.000445,3
113,15.0,180.0,0.0,0.121638;0.044206;0.011020;0.000445,3
113,15.0,225.0,0.0,0.121638;0.044206;0.011020;0.000445,3
113,15.0,270.0,0.0,0.304096;0.110515;0.027550;0.001113,0
113,15.0,315.0,0.0,0.304096;0.110515;0.027550;0.001113,0
114,-15.0,0.0,0.0,0.304096;0.110515;0.027550;0.001113,0
114,-15.0,45.0,0.0,0.304096;0.110515;0.027550;0.001113,0
114,-15.0,90.0,0.0,0.121638;0.044206;0.011020;0.000445,3
114,-15.0,135.0,0.0,0.121638;0.044206;0.011020;0.000445,3
114,-15.0,180.0,0.0,0.121638;0.044206;0.011020;0.000445,3
114,-15.0,225.0,0.0,0.243277;0.088412;0.022040;0.000891,1
114,-15.0,270.0,0.0,0.304096;0.110515;0.027550;0.001113,0
114,-15.0,315.0,0.0,0.304096;0.110515;0.027550;0.001113,0
114,0.0,0.0,0.0,0.304096;0.110515;0.027550;0.001113,0
114,0.0,45.0,0.0,0.304096;0.110515;0.027550;0.001113,0
114,0.0,90.0,0.0,0.121638;0.044206;0.011020;0.000445,3
114,0.0,135.0,0.0,0.121638;0.044206;0.011020;0.000445,3
114,0.0,180.0,0.0,0.121638;0.044206;0.011020;0.000445,3
114,0.0,225.0,0.0,0.243277;0.088412;0.022040;0.000891,1
114,0.0,270.0,0.0,0.304096;0.110515;0.027550;0.001113,0
114,0.0,315.0,0.0,0.304096;0.110515;0.027550;0.001113,0
114,15.0,0.0,0.0,0.304096;0.110515;0.027550;0.001113,0
114,15.0,45.0,0.0,0.304096;0.110515;0.027550;0.001113,0
114,15.0,90.0,0.0,0.121638;0.044206;0.011020;0.000445,3
114,15.0,135.0,0.0,0.121638;0.044206;0.011020;0.000445,3
114,15.0,180.0,0.0,0.121638;0.044206;0.011020;0.000445,3
114,15.0,225.0,0.0,0.243277;0.088412;0.022040;0.000891,1
114,15.0,270.0,0.0,0.304096;0.110515;0.027550;0.001113,0
114,15.0,315.0,0.0,0.304096;0.110515;0.027550;0.001113,0
115,-15.0,0.0,0.0,0.304096;0.110515;0.027550;0.001113,0
115,-15.0,45.0,0.0,0.304096;0.110515;0.027550;0.001113,0
115,-15.0,90.0,0.0,0.121638;0.044206;0.011020;0.000445,3
115,-15.0,135.0,0.0,0.121638;0.044206;0.011020;0.000445,3
115,-15.0,180.0,0.0,0.121638;0.044206;0.011020;0.000445,3
115,-15.0,225.0,0.0,0.243277;0.088412;0.022040;0.000891,1
115,-15.0,270.0,0.0,0.304096;0.110515;0.027550;0.001113,0
115,-15.0,315.0,0.0,0.304096;0.110515;0.027550;0.001113,0
115,0.0,0.0,0.0,0.304096;0.110515;0.027550;0.001113,0
115,0.0,45.0,0.0,0.304096;0.110515;0.027550;0.001113,0
115,0.0,90.0,0.0,0.121638;0.044206;0.011020;0.000445,3
115,0.0,135.0,0.0,0.121638;0.044206;0.011020;0.000445,3
115,0.0,180.0,0.0,0.121638;0.044206;0.011020;0.000445,3
115,0.0,225.0,0.0,0.304096;0.110515;0.027550;0.001113,0
115,0.0,270.0,0.0,0.304096;0.110515;0.027550;0.001113,0
115,0.0,315.0,0.0,0.304096;0.110515;0.027550;0.001113,0
115,15.0,0.0,0.0,0.304096;0.110515;0.027550;0.001113,0
115,15.0,45.0,0.0,0.304096;0.110515;0.027550;0.001113,0
115,15.0,90.0,0.0,0.121638;0.044206;0.011020;0.000445,3
115,15.0,135.0,0.0,0.121638;0.044206;0.011020;0.000445,3
115,15.0,180.0,0.0,0.121638;0.044206;0.011020;0.000445,3
115,15.0,225.0,0.0,0.121638;0.044206;0.011020;0.000445,3
115,15.0,270.0,0.0,0.304096;0.110515;0.027550;0.001113,0
115,15.0,315.0,0.0,0.304096;0.110515;0.027550;0.001113,0
116,-15.0,0.0,0.0,0.304096;0.110515;0.027550;0.001113,0
116,-15.0,45.0,0.0,0.304096;0.110515;0.027550;0.001113,0
116,-15.0,90.0,0.0,0.121638;0.044206;0.011020;0.000445,3
116,-15.0,135.0,0.0,0.121638;0.044206;0.011020;0.000445,3
116,-15.0,180.0,0.0,0.121638;0.044206;0.011020;0.000445,3
116,-15.0,225.0,0.0,0.243277;0.088412;0.022040;0.000891,1
116,-15.0,270.0,0.0,0.304096;0.110515;0.027550;0.001113,0
116,-15.0,315.0,0.0,0.304096;0.110515;0.027550;0.001113,0
116,0.0,0.0,0.0,0.304096;0.110515;0.027550;0.001113,0
116,0.0,45.0,0.0,0.304096;0.110515;0.027550;0.001113,0
116,0.0,90.0,0.0,0.121638;0.044206;0.011020;0.000445,3
116,0.0,135.0,0.0,0.121638;0.044206;0.011020;0.000445,3
116,0.0,180.0,0.0,0.121638;0.044206;0.011020;0.000445,3
116,0.0,225.0,0.0,0.243277;0.088412;0.022040;0.000891,1
116,0.0,270.0,0.0,0.304096;0.110515;0.027550;0.001113,0
116,0.0,315.0,0.0,0.304096;0.110515;0.027550;0.001113,0
116,15.0,0.0,0.0,0.304096;0.110515;0.027550;0.001113,0
116,15.0,45.0,0.0,0.304096;0.110515;0.027550;0.001113,0
116,15.0,90.0,0.0,0.121638;0.044206;0.011020;0.000445,3
116,15.0,135.0,0.0,0.121638;0.044206;0.011020;0.000445,3
116,15.0,180.0,0.0,0.121638;0.044206;0.011020;0.000445,3
116,15.0,225.0,0.0,0.121638;0.044206;0.011020;0.000445,3
116,15.0,270.0,0.0,0.304096;0.110515;0.027550;0.001113,0
116,15.0,315.0,0.0,0.304096;0.110515;0.027550;0.001113,0
117,-15.0,0.0,0.0,0.304096;0.110515;0.027550;0.001113,0
117,-15.0,45.0,0.0,0.304096;0.110515;0.027550;0.001113,0
117,-15.0,90.0,0.0,0.121638;0.044206;0.011020;0.000445,3
117,-15.0,135.0,0.0,0.121638;0.044206;0.011020;0.000445,3
117,-15.0,180.0,0.0,0.121638;0.044206;0.011020;0.000445,3
117,-15.0,225.0,0.0,0.304096;0.110515;0.027550;0.001113,0
117,-15.0,270.0,0.0,0.304096;0.110515;0.027550;0.001113,0
117,-15.0,315.0,0.0,0.304096;0.110515;0.027550;0.001113,0
117,0.0,0.0,0.0,0.304096;0.110515;0.027550;0.001113,0
117,0.0,45.0,0.0,0.304096;0.110515;0.027550;0.001113,0
117,0.0,90.0,0.0,0.121638;0.044206;0.011020;0.000445,3
117,0.0,135.0,0.0,0.121638;0.044206;0.011020;0.000445,3
117,0.0,180.0,0.0,0.121638;0.044206;0.011020;0.000445,3
117,0.0,225.0,0.0,0.121638;0.044206;0.011020;0.000445,3
117,0.0,270.0,0.0,0.304096;0.110515;0.027550;0.001113,0
117,0.0,315.0,0.0,0.304096;0.110515;0.027550;0.001113,0
117,15.0,0.0,0.0,0.304096;0.110515;0.027550;0.001113,0
117,15.0,45.0,0.0,0.304096;0.110515;0.027550;0.001113,0
117,15.0,90.0,0.0,0.121638;0.044206;0.011020;0.000445,3
117,15.0,135.0,0.0,0.121638;0.044206;0.011020;0.000445,3
117,15.0,180.0,0.0,0.121638;0.044206;0.011020;0.000445,3
117,15.0,225.0,0.0,0.182458;0.066309;0.016530;0.000668,2
117,15.0,270.0,0.0,0.304096;0.110515;0.027550;0.001113,0
117,15.0,315.0,0.0,0.304096;0.110515;0.027550;0.001113,0
118,-15.0,0.0,0.0,0.304096;0.110515;0.027550;0.001113,0
118,-15.0,45.0,0.0,0.304096;0.110515;0.027550;0.001113,0
118,-15.0,90.0,0.0,0.121638;0.044206;0.011020;0.000445,3
118,-15.0,135.0,0.0,0.121638;0.044206;0.011020;0.000445,3
118,-15.0,180.0,0.0,0.121638;0.044206;0.011020;0.000445,3
118,-15.0,225.0,0.0,0.243277;0.088412;0.022040;0.000891,1
118,-15.0,270.0,0.0,0.304096;0.110515;0.027550;0.001113,0
118,-15.0,315.0,0.0,0.304096;0.110515;0.027550;0.001113,0
118,0.0,0.0,0.0,0.304096;0.110515;0.027550;0.001113,0
118,0.0,45.0,0.0,0.304096;0.110515;0.027550;0.001113,0
118,0.0,90.0,0.0,0.121638;0.044206;0.011020;0.000445,3
118,0.0,135.0,0.0,0.121638;0.044206;0.011020;0.000445,3
118,0.0,180.0,0.0,0.121638;0.044206;0.011020;0.000445,3
118,0.0,225.0,0.0,0.121638;0.044206;0.011020;0.000445,3
118,0.0,270.0,0.0,0.304096;0.110515;0.027550;0.001113,0
118,0.0,315.0,0.0,0.304096;0.110515;0.027550;0.001113,0
118,15.0,0.0,0.0,0.304096;0.110515;0.027550;0.001113,0
118,15.0,45.0,0.0,0.304096;0.110515;0.027550;0.001113,0
118,15.0,90.0,0.0,0.121638;0.044206;0.011020;0.000445,3
118,15.0,135.0,0.0,0.121638;0.044206;0.011020;0.000445,3
118,15.0,180.0,0.0,0.121638;0.044206;0.011020;0.000445,3
118,15.0,225.0,0.0,0.121638;0.044206;0.011020;0.000445,3
118,15.0,270.0,0.0,0.304096;0.110515;0.027550;0.001113,0
118,15.0,315.0,0.0,0.304096;0.110515;0.027550;0.001113,0
119,-15.0,0.0,0.0,0.304096;0.110515;0.027550;0.001113,0
119,-15.0,45.0,0.0,0.304096;0.110515;0.027550;0.001113,0
119,-15.0,90.0,0.0,0.121638;0.044206;0.011020;0.000445,3
119,-15.0,135.0,0.0,0.121638;0.044206;0.011020;0.000445,3
119,-15.0,180.0,0.0,0.121638;0.044206;0.011020;0.000445,3
119,-15.0,225.0,0.0,0.121638;0.044206;0.011020;0.000445,3
119,-15.0,270.0,0.0,0.304096;0.110515;0.027550;0.001113,0
119,-15.0,315.0,0.0,0.304096;0.110515;0.027550;0.001113,0
119,0.0,0.0,0.0,0.304096;0.110515;0.027550;0.001113,0
119,0.0,45.0,0.0,0.304096;0.110515;0.027550;0.001113,0
119,0.0,90.0,0.0,0.121638;0.044206;0.011020;0.000445,3
119,0.0,135.0,0.0,0.121638;0.044206;0.011020;0.000445,3
119,0.0,180.0,0.0,0.121638;0.044206;0.011020;0.000445,3
119,0.0,225.0,0.0,0.182458;0.066309;0.016530;0.000668,2
119,0.0,270.0,0.0,0.304096;0.110515;0.027550;0.001113,0
119,0.0,315.0,0.0,0.304096;0.110515;0.027550;0.001113,0
119,15.0,0.0,0.0,0.304096;0.110515;0.027550;0.001113,0
119,15.0,45.0,0.0,0.304096;0.110515;0.027550;0.001113,0
119,15.0,90.0,0.0,0.121638;0.044206;0.011020;0.000445,3
119,15.0,135.0,0.0,0.121638;0.044206;0.011020;0.000445,3
119,15.0,180.0,0.0,0.121638;0.044206;0.011020;0.000445,3
119,15.0,225.0,0.0,0.121638;0.044206;0.011020;0.000445,3
119,15.0,270.0,0.0,0.304096;0.110515;0.027550;0.001113,0
119,15.0,315.0,0.0,0.304096;0.110515;0.027550;0.001113,0
120,-15.0,0.0,0.0,0.121638;0.044206;0.011020;0.000445,3
120,-15.0,45.0,0.0,0.121638;0.044206;0.011020;0.000445,3
120,-15.0,90.0,0.0,0.243277;0.088412;0.022040;0.000891,1
120,-15.0,135.0,0.0,0.304096;0.110515;0.027550;0.001113,0
120,-15.0,180.0,0.0,0.304096;0.110515;0.027550;0.001113,0
120,-15.0,225.0,0.0,0.304096;0.110515;0.027550;0.001113,0
120,-15.0,270.0,0.0,0.182458;0.066309;0.016530;0.000668,2
120,-15.0,315.0,0.0,0.121638;0.044206;0.011020;0.000445,3
120,0.0,0.0,0.0,0.121638;0.044206;0.011020;0.000445,3
120,0.0,45.0,0.0,0.121638;0.044206;0.011020;0.000445,3
120,0.0,90.0,0.0,0.121638;0.044206;0.011020;0.000445,3
120,0.0,135.0,0.0,0.304096;0.110515;0.027550;0.001113,0
120,0.0,180.0,0.0,0.304096;0.110515;0.027550;0.001113,0
120,0.0,225.0,0.0,0.304096;0.110515;0.027550;0.001113,0
120,0.0,270.0,0.0,0.182458;0.066309;0.016530;0.000668,2
120,0.0,315.0,0.0,0.121638;0.044206;0.011020;0.000445,3
120,15.0,0.0,0.0,0.121638;0.044206;0.011020;0.000445,3
120,15.0,45.0,0.0,0.121638;0.044206;0.011020;0.000445,3
120,15.0,90.0,0.0,0.182458;0.066309;0.016530;0.000668,2
120,15.0,135.0,0.0,0.304096;0.110515;0.027550;0.001113,0
120,15.0,180.0,0.0,0.304096;0.110515;0.027550;0.001113,0
120,15.0,225.0,0.0,0.304096;0.110515;0.027550;0.001113,0
120,15.0,270.0,0.0,0.121638;0.044206;0.011020;0.000445,3
120,15.0,315.0,0.0,0.121638;0.044206;0.011020;0.000445,3
121,-15.0,0.0,0.0,0.121638;0.044206;0.011020;0.000445,3
121,-15.0,45.0,0.0,0.121638;0.044206;0.011020;0.000445,3
121,-15.0,90.0,0.0,0.243277;0.088412;0.022040;0.000891,1
121,-15.0,135.0,0.0,0.304096;0.110515;0.027550;0.001113,0
121,-15.0,180.0,0.0,0.304096;0.110515;0.027550;0.001113,0
121,-15.0,225.0,0.0,0.304096;0.110515;0.027550;0.001113,0
121,-15.0,270.0,0.0,0.243277;0.088412;0.022040;0.000891,1
121,-15.0,315.0,0.0,0.121638;0.044206;0.011020;0.000445,3
121,0.0,0.0,0.0,0.121638;0.044206;0.011020;0.000445,3
121,0.0,45.0,0.0,0.121638;0.044206;0.011020;0.000445,3
121,0.0,90.0,0.0,0.243277;0.088412;0.022040;0.000891,1
121,0.0,135.0,0.0,0.304096;0.110515;0.027550;0.001113,0
121,0.0,180.0,0.0,0.304096;0.110515;0.027550;0.001113,0
121,0.0,225.0,0.0,0.304096;0.110515;0.027550;0.001113,0
121,0.0,270.0,0.0,0.182458;0.066309;0.016530;0.000668,2
121,0.0,315.0,0.0,0.121638;0.044206;0.011020;0.000445,3
121,15.0,0.0,0.0,0.121638;0.044206;0.011020;0.000445,3
121,15.0,45.0,0.0,0.121638;0.044206;0.011020;0.000445,3
121,15.0,90.0,0.0,0.182458;0.066309;0.016530;0.000668,2
121,15.0,135.0,0.0,0.304096;0.110515;0.027550;0.001113,0
121,15.0,180.0,0.0,0.304096;0.110515;0.027550;0.001113,0
121,15.0,225.0,0.0,0.304096;0.110515;0.027550;0.001113,0
121,15.0,270.0,0.0,0.121638;0.044206;0.011020;0.000445,3
121,15.0,315.0,0.0,0.121638;0.044206;0.011020;0.000445,3
122,-15.0,0.0,0.0,0.121638;0.044206;0.011020;0.000445,3
122,-15.0,45.0,0.0,0.121638;0.044206;0.011020;0.000445,3
122,-15.0,90.0,0.0,0.243277;0.088412;0.022040;0.000891,1
122,-15.0,135.0,0.0,0.304096;0.110515;0.027550;0.001113,0
122,-15.0,180.0,0.0,0.304096;0.110515;0.027550;0.001113,0
122,-15.0,225.0,0.0,0.304096;0.110515;0.027550;0.001113,0
122,-15.0,270.0,0.0,0.182458;0.066309;0.016530;0.000668,2
122,-15.0,315.0,0.0,0.121638;0.044206;0.011020;0.000445,3
122,0.0,0.0,0.0,0.121638;0.044206;0.011020;0.000445,3
122,0.0,45.0,0.0,0.121638;0.044206;0.011020;0.000445,3
122,0.0,90.0,0.0,0.121638;0.044206;0.011020;0.000445,3
122,0.0,135.0,0.0,0.304096;0.110515;0.027550;0.001113,0
122,0.0,180.0,0.0,0.304096;0.110515;0.027550;0.001113,0
122,0.0,225.0,0.0,0.304096;0.110515;0.027550;0.001113,0
122,0.0,270.0,0.0,0.182458;0.066309;0.016530;0.000668,2
122,0.0,315.0,0.0,0.121638;0.044206;0.011020;0.000445,3
122,15.0,0.0,0.0,0.121638;0.044206;0.011020;0.000445,3
122,15.0,45.0,0.0,0.121638;0.044206;0.011020;0.000445,3
122,15.0,90.0,0.0,0.121638;0.044206;0.011020;0.000445,3
122,15.0,135.0,0.0,0.304096;0.110515;0.027550;0.001113,0
122,15.0,180.0,0.0,0.304096;0.110515;0.027550;0.001113,0
122,15.0,225.0,0.0,0.243277;0.088412;0.022040;0.000891,1
122,15.0,270.0,0.0,0.182458;0.066309;0.016530;0.000668,2
122,15.0,315.0,0.0,0.121638;0.044206;0.011020;0.000445,3
123,-15.0,0.0,0.0,0.121638;0.044206;0.011020;0.000445,3
123,-15.0,45.0,0.0,0.121638;0.044206;0.011020;0.000445,3
123,-15.0,90.0,0.0,0.182458;0.066309;0.016530;0.000668,2
123,-15.0,135.0,0.0,0.304096;0.110515;0.027550;0.001113,0
123,-15.0,180.0,0.0,0.304096;0.110515;0.027550;0.001113,0
123,-15.0,225.0,0.0,0.304096;0.110515;0.027550;0.001113,0
123,-15.0,270.0,0.0,0.182458;0.066309;0.016530;0.000668,2
123,-15.0,315.0,0.0,0.121638;0.044206;0.011020;0.000445,3
123,0.0,0.0,0.0,0.121638;0.044206;0.011020;0.000445,3
123,0.0,45.0,0.0,0.121638;0.044206;0.011020;0.000445,3
123,0.0,90.0,0.0,0.121638;0.044206;0.011020;0.000445,3
123,0.0,135.0,0.0,0.304096;0.110515;0.027550;0.001113,0
123,0.0,180.0,0.0,0.304096;0.110515;0.027550;0.001113,0
123,0.0,225.0,0.0,0.304096;0.110515;0.027550;0.001113,0
123,0.0,270.0,0.0,0.121638;0.044206;0.011020;0.000445,3
123,0.0,315.0,0.0,0.121638;0.044206;0.011020;0.000445,3
123,15.0,0.0,0.0,0.121638;0.044206;0.011020;0.000445,3
123,15.0,45.0,0.0,0.121638;0.044206;0.011020;0.000445,3
123,15.0,90.0,0.0,0.121638;0.044206;0.011020;0.000445,3
123,15.0,135.0,0.0,0.304096;0.110515;0.027550;0.001113,0
123,15.0,180.0,0.0,0.304096;0.110515;0.027550;0.001113,0
123,15.0,225.0,0.0,0.304096;0.110515;0.027550;0.001113,0
123,15.0,270.0,0.0,0.121638;0.044206;0.011020;0.000445,3
123,15.0,315.0,0.0,0.121638;0.044206;0.011020;0.000445,3
124,-15.0,0.0,0.0,0.121638;0.044206;0.011020;0.000445,3
124,-15.0,45.0,0.0,0.121638;0.044206;0.011020;0.000445,3
124,-15.0,90.0,0.0,0.121638;0.044206;0.011020;0.000445,3
124,-15.0,135.0,0.0,0.304096;0.110515;0.027550;0.001113,0
124,-15.0,180.0,0.0,0.304096;0.110515;0.027550;0.001113,0
124,-15.0,225.0,0.0,0.243277;0.088412;0.022040;0.000891,1
124,-15.0,270.0,0.0,0.121638;0.044206;0.011020;0.000445,3
124,-15.0,315.0,0.0,0.121638;0.044206;0.011020;0.000445,3
124,0.0,0.0,0.0,0.121638;0.044206;0.011020;0.000445,3
124,0.0,45.0,0.0,0.121638;0.044206;0.011020;0.000445,3
124,0.0,90.0,0.0,0.121638;0.044206;0.011020;0.000445,3
124,0.0,135.0,0.0,0.304096;0.110515;0.027550;0.001113,0
124,0.0,180.0,0.0,0.304096;0.110515;0.027550;0.001113,0
124,0.0,225.0,0.0,0.243277;0.088412;0.022040;0.000891,1
124,0.0,270.0,0.0,0.121638;0.044206;0.011020;0.000445,3
124,0.0,315.0,0.0,0.121638;0.044206;0.011020;0.000445,3
124,15.0,0.0,0.0,0.121638;0.044206;0.011020;0.000445,3
124,15.0,45.0,0.0,0.121638;0.044206;0.011020;0.000445,3
124,15.0,90.0,0.0,0.121638;0.044206;0.011020;0.000445,3
